CLASS,MFR,CAR LINE,DISPLACEMENT,NUMB CYL,TRANS,DRIVE SYS,INDEX NUMB,CITY MPG (GUIDE),HWY MPG (GUIDE),COMB MPG (GUIDE),UNRND CITY (EPA),UNRND HWY (EPA),UNRND COMP (EPA),FUEL TYPE,GUZLR,TURBO,SPCHGR,AVG 2D PASS VOL,AVG 2D LUGG VOL,AVG 4D PAS VOL,AVG 4D LUGG VOL,AVG HB PAS VOL,AVG HB LUGG VOL,ANL FL CST,ENG BLK TXT,TRANS DESC TXT,VLVS PER CYL,CLS,5C CODE
TWO SEATERS,LOTUS,ELISE/EXIGE,1.8,4,Manual(M6),R,1,24,29,26,26.5,37.6,30.5597,R,,,,,,,,,,1530, ,EMS ,4,1
TWO SEATERS,LOTUS,ELISE/EXIGE,1.8,4,Manual(M6),R,2,23,29,25,25.2,37,29.4225,R,,,S,,,,,,,1590, ,EMS ,4,1
TWO SEATERS,MAZDA,MX-5,2,4,Manual(M5),R,7,25,30,27,27.4,38,31.3331,P,,,,,,,,,,1582, ,,4,1
TWO SEATERS,MAZDA,MX-5,2,4,Manual(M6),R,7,24,30,27,27.011,38.5219,31.2073,P,,,,,,,,,,1582, ,,4,1
TWO SEATERS,MAZDA,MX-5,2,4,Auto(S6),R,7,22,30,25,24.7999,38.5092,29.5307,P,,,,,,,,,,1710, ,DC/FW,4,1
TWO SEATERS,MERCEDES-BENZ,SL55 AMG,5.4,8,Auto(S5),R,4,14,19,15,15,24.1,18.0705,P,G,,S,50,7,,,,,2851, ,EMS 2MODE CLKUP,3,1
TWO SEATERS,MERCEDES-BENZ,SL550,5.5,8,Auto(L7),R,7,14,22,17,16,28.6,19.9564,P,G,,,50,7,,,,,2514, ,EMS 2MODE CLKUP,4,1
TWO SEATERS,MERCEDES-BENZ,SL600,5.5,12,Auto(L5),R,6,13,19,15,14.1,24.2,17.3605,P,G,T,,50,7,,,,,2851, ,EMS 2MODE CLKUP,3,1
TWO SEATERS,MERCEDES-BENZ,SL65 AMG,6,12,Auto(S5),R,5,13,19,15,14.1,24.6,17.4521,P,G,T,,50,7,,,,,2851, ,EMS 2MODE CLKUP,3,1
TWO SEATERS,MERCEDES-BENZ,SLK280,3,6,Auto(L7),R,10,20,27,22,22,34.1,26.1804,P,,,,49,7,,,,,1945, ,EMS 2MODE CLKUP,4,1
TWO SEATERS,MERCEDES-BENZ,SLK280,3,6,Manual(M6),R,10,20,27,22,21.7,34.6,26.0747,P,,,,49,7,,,,,1945, ,EMS ,4,1
TWO SEATERS,MERCEDES-BENZ,SLK350,3.5,6,Auto(L7),R,39,19,25,21,21.2,32,24.9963,P,,,,49,7,,,,,2035, ,EMS 2MODE CLKUP,4,1
TWO SEATERS,MERCEDES-BENZ,SLK350,3.5,6,Manual(M6),R,39,18,25,21,20.5,32.1,24.481,P,,,,49,7,,,,,2035, ,EMS ,4,1
TWO SEATERS,MERCEDES-BENZ,SLK55 AMG,5.4,8,Auto(S7),R,9,16,22,18,17.4,28.1,20.9981,P,G,,,49,7,,,,,2377, ,EMS 2MODE CLKUP,3,1
TWO SEATERS,MERCEDES-BENZ,SLR,5.4,8,Auto(S5),R,54,13,17,14,13.8982,22.2247,16.7165,P,G,,S,48,10,,,,,3052, ,EMS 2MODE CLKUP,3,1
TWO SEATERS,NISSAN,350Z,3.5,6,Manual(M6),R,23,20,27,23,22.1,34.5,26.3641,P,,,,,,,,,,1860, ,,4,1
TWO SEATERS,NISSAN,350Z,3.5,6,Auto(S5),R,23,19,26,22,21.4429,32.9433,25.4392,P,,,,,,,,,,1945, ,CLKUP ,4,1
TWO SEATERS,NISSAN,350Z ROADSTER,3.5,6,Manual(M6),R,24,19,26,22,21.6,33.6,25.7362,P,,,,,,,,,,1945, ,,4,1
TWO SEATERS,NISSAN,350Z ROADSTER,3.5,6,Auto(S5),R,24,19,25,21,21.1,32.3,25.0011,P,,,,,,,,,,2035, ,CLKUP ,4,1
TWO SEATERS,PONTIAC,SOLSTICE,2,4,Auto(L5),R,143,21,29,24,23.3,37,27.9585,P,,T,,,,,,,,1783, ,CLKUP ,4,1
TWO SEATERS,PONTIAC,SOLSTICE,2,4,Manual(M5),R,144,22,31,25,24.2,39.5,29.3086,P,,T,,,,,,,,1710, ,,4,1
TWO SEATERS,PONTIAC,SOLSTICE,2.4,4,Auto(L5),R,100,22,26,24,24.2,33.4,27.6241,P,,,,,,,,,,1783, ,CLKUP ,4,1
TWO SEATERS,PONTIAC,SOLSTICE,2.4,4,Manual(M5),R,102,20,28,23,21.9,36.4,26.6832,P,,,,,,,,,,1860, ,,4,1
TWO SEATERS,PORSCHE,BOXSTER,2.7,6,Auto(L5),R,100,21,28,24,23.7,36.2,28.0602,P,,,,,,,,,,1783, ,2MODE ,4,1
TWO SEATERS,PORSCHE,BOXSTER,2.7,6,Manual(M5),R,100,23,32,26,25.8,40.4,30.8105,P,,,,,,,,,,1646, ,,4,1
TWO SEATERS,PORSCHE,BOXSTER,2.7,6,Manual(M6),R,100,22,31,25,23.9,39.8,29.1383,P,,,,,,,,,,1710, ,,4,1
TWO SEATERS,PORSCHE,BOXSTER S,3.4,6,Auto(L5),R,650,20,27,23,22.5,35.2,26.8611,P,,,,,,,,,,1860, ,2MODE ,4,1
TWO SEATERS,PORSCHE,BOXSTER S,3.4,6,Manual(M6),R,650,20,28,23,22.2,36,26.8278,P,,,,,,,,,,1860, ,,4,1
TWO SEATERS,PORSCHE,CAYMAN,2.7,6,Auto(L5),R,100,21,28,24,23.7,36.2,28.0602,P,,,,,,,,,,1783, ,2MODE ,4,1
TWO SEATERS,PORSCHE,CAYMAN,2.7,6,Manual(M5),R,100,23,32,26,25.8,40.4,30.8105,P,,,,,,,,,,1646, ,,4,1
TWO SEATERS,PORSCHE,CAYMAN,2.7,6,Manual(M6),R,100,22,31,25,23.9,39.8,29.1383,P,,,,,,,,,,1710, ,,4,1
TWO SEATERS,PORSCHE,CAYMAN S,3.4,6,Auto(L5),R,650,20,27,23,22.5,35.2,26.8611,P,,,,,,,,,,1860, ,2MODE ,4,1
TWO SEATERS,PORSCHE,CAYMAN S,3.4,6,Manual(M6),R,650,20,28,23,22.2,36,26.8278,P,,,,,,,,,,1860, ,,4,1
TWO SEATERS,SATURN,SKY,2,4,Auto(L5),R,143,21,29,24,23.3,37,27.9585,P,,T,,,,,,,,1783, ,CLKUP ,4,1
TWO SEATERS,SATURN,SKY,2,4,Manual(M5),R,144,22,31,25,24.2,39.5,29.3086,P,,T,,,,,,,,1710, ,,4,1
TWO SEATERS,SATURN,SKY,2.4,4,Auto(L5),R,100,22,26,24,24.2,33.4,27.6241,P,,,,,,,,,,1783, ,CLKUP ,4,1
TWO SEATERS,SATURN,SKY,2.4,4,Manual(M5),R,102,20,28,23,21.9,36.4,26.6832,P,,,,,,,,,,1860, ,,4,1
TWO SEATERS,SPYKR,C8 DOUBLE 12 SPYDER,4.2,8,Manual(M6),R,1,14,20,16,16.1,25.3,19.25,R,G,,,,,,,,,2484, ,,5,1
TWO SEATERS,SPYKR,C8 SPYDER,4.2,8,Manual(M6),R,1,14,20,16,16.1,25.3,19.25,R,G,,,,,,,,,2484, ,,5,1
MINICOMPACT CARS,ASTON MARTIN,DB9 COUPE,5.9,12,Auto(S6),R,4,12,19,15,13.6,24.4,16.9826,P,G,,,78,5,,,,,2851, ,CLKUP ,4,2
MINICOMPACT CARS,ASTON MARTIN,DB9 COUPE MANUAL,5.9,12,Manual(M6),R,1,11,18,13,12.5,22.5,15.625,P,G,,,78,5,,,,,3287, ,,4,2
MINICOMPACT CARS,ASTON MARTIN,DB9 VOLANTE,5.9,12,Auto(S6),R,3,13,18,15,13.9,23.4,17.0071,P,G,,,78,5,,,,,2851, ,CLKUP ,4,2
MINICOMPACT CARS,ASTON MARTIN,DB9 VOLANTE MANUAL,5.9,12,Manual(M6),R,2,11,18,13,12.5,22.5,15.625,P,G,,,78,5,,,,,3287, ,,4,2
MINICOMPACT CARS,JAGUAR,JAGUAR XK,4.2,8,Auto(L6),R,309,18,27,21,19.9,34.5,24.5811,P,,,,74,11,,,,,2035, ,3MODE CLKUP ,4,2
MINICOMPACT CARS,JAGUAR,JAGUAR XK CONVERTIBLE,4.2,8,Auto(L6),R,309,18,27,21,19.9,34.5,24.5811,P,,,,74,10,,,,,2035, ,3MODE CLKUP ,4,2
MINICOMPACT CARS,JAGUAR,JAGUAR XKR,4.2,8,Auto(L6),R,310,17,25,20,19.1,31.5,23.2118,P,,,S,74,11,,,,,2138, ,3MODE CLKUP ,4,2
MINICOMPACT CARS,JAGUAR,JAGUAR XKR CONVERTIBLE,4.2,8,Auto(L6),R,310,17,25,20,19.1,31.5,23.2118,P,,,S,74,10,,,,,2138, ,3MODE CLKUP ,4,2
MINICOMPACT CARS,LEXUS,SC 430,4.3,8,Auto(S6),R,15,18,25,21,20.3788,31.8117,24.3105,P,,,,75,9,,,,,2035, ,2MODE CLKUP ,4,2
MINICOMPACT CARS,MINI,MINI COOPER,1.6,4,Manual(M6),F,12,32,40,35,35.6,50.8,41.1392,P,,,,76,6,,,,,1223, ,,4,2
MINICOMPACT CARS,MINI,MINI COOPER,1.6,4,Auto(S6),F,12,30,37,33,33.3,47.1,38.3573,P,,,,76,6,,,,,1295, ,3MODE CLKUP ,4,2
MINICOMPACT CARS,MINI,MINI COOPER CONVERTIBLE,1.6,4,Auto(AV),F,16,25,33,28,28.3,41.9,33.1406,P,,,,70,7,,,,,1526, ,3MODE VLKUP ,4,2
MINICOMPACT CARS,MINI,MINI COOPER CONVERTIBLE,1.6,4,Manual(M5),F,16,26,35,29,28.9,44.9,34.4194,P,,,,70,7,,,,,1475, ,,4,2
MINICOMPACT CARS,MINI,MINI COOPER S,1.6,4,Manual(M6),F,14,29,36,32,32.3401,45.8343,37.2791,P,,T,,76,6,,,,,1334, ,,4,2
MINICOMPACT CARS,MINI,MINI COOPER S,1.6,4,Auto(S6),F,14,26,33,29,29.1485,42.3671,33.9093,P,,T,,76,6,,,,,1475, ,3MODE CLKUP ,4,2
MINICOMPACT CARS,MINI,MINI COOPER S CONVERTIBLE,1.6,4,Manual(M6),F,17,24,31,26,26.2202,39.6023,30.9222,P,,,S,70,7,,,,,1646, ,,4,2
MINICOMPACT CARS,MINI,MINI COOPER S CONVERTIBLE,1.6,4,Auto(S6),F,17,22,32,26,24.5749,40.4453,29.8448,P,,,S,70,7,,,,,1646, ,3MODE CLKUP ,4,2
MINICOMPACT CARS,MITSUBISHI,ECLIPSE SPYDER,2.4,4,Manual(M5),F,26,22,29,25,24.2167,37.0323,28.6836,R,,,,76,5,,,,,1590,SOHC,,4,2
MINICOMPACT CARS,MITSUBISHI,ECLIPSE SPYDER,2.4,4,Auto(S4),F,26,22,28,24,24.1661,36.2832,28.4402,R,,,,76,5,,,,,1658,SOHC,2MODE CLKUP ,4,2
MINICOMPACT CARS,MITSUBISHI,ECLIPSE SPYDER,3.8,6,Manual(M6),F,27,17,26,20,19.2756,33.1809,23.7555,P,,,,76,5,,,,,2138,SOHC,,4,2
MINICOMPACT CARS,MITSUBISHI,ECLIPSE SPYDER,3.8,6,Auto(S5),F,27,18,26,21,20.2489,33.2912,24.5827,P,,,,76,5,,,,,2035,SOHC,2MODE CLKUP ,4,2
MINICOMPACT CARS,PORSCHE,CARRERA 2 CABRIOLET,3.6,6,Auto(L5),R,300,20,26,22,21.8791,33.5264,25.9333,P,,,,68,5,,,,,1945, ,2MODE ,4,2
MINICOMPACT CARS,PORSCHE,CARRERA 2 CABRIOLET,3.6,6,Manual(M6),R,300,18,26,21,20.4636,33.5084,24.8099,P,,,,68,5,,,,,2035, ,,4,2
MINICOMPACT CARS,PORSCHE,CARRERA 2 COUPE,3.6,6,Auto(L5),R,300,20,26,22,21.8791,33.5264,25.9333,P,,,,70,5,,,,,1945, ,2MODE ,4,2
MINICOMPACT CARS,PORSCHE,CARRERA 2 COUPE,3.6,6,Manual(M6),R,300,18,26,21,20.4636,33.5084,24.8099,P,,,,70,5,,,,,2035, ,,4,2
MINICOMPACT CARS,PORSCHE,CARRERA 2 S CABRIOLET,3.8,6,Auto(L5),R,400,20,26,22,21.8636,33.1455,25.8181,P,,,,68,5,,,,,1945, ,2MODE ,4,2
MINICOMPACT CARS,PORSCHE,CARRERA 2 S CABRIOLET,3.8,6,Manual(M6),R,400,18,26,21,19.9585,32.7824,24.2225,P,,,,68,5,,,,,2035, ,,4,2
MINICOMPACT CARS,PORSCHE,CARRERA 2 S COUPE,3.8,6,Auto(L5),R,400,20,26,22,21.8636,33.1455,25.8181,P,,,,70,5,,,,,1945, ,2MODE ,4,2
MINICOMPACT CARS,PORSCHE,CARRERA 2 S COUPE,3.8,6,Manual(M6),R,400,18,26,21,19.9585,32.7824,24.2225,P,,,,70,5,,,,,2035, ,,4,2
MINICOMPACT CARS,PORSCHE,CARRERA 4 CABRIOLET,3.6,6,Auto(L5),4,300,19,26,21,21,32.8,25.0564,P,,,,68,5,,,,,2035, ,2MODE ,4,2
MINICOMPACT CARS,PORSCHE,CARRERA 4 CABRIOLET,3.6,6,Manual(M6),4,300,18,26,21,20.3163,33.0314,24.5729,P,,,,68,5,,,,,2035, ,,4,2
MINICOMPACT CARS,PORSCHE,CARRERA 4 COUPE,3.6,6,Auto(L5),4,300,19,26,22,21,33.2,25.1606,P,,,,70,5,,,,,1945, ,2MODE ,4,2
MINICOMPACT CARS,PORSCHE,CARRERA 4 COUPE,3.6,6,Manual(M6),4,300,18,26,21,20.3163,33.0314,24.5729,P,,,,70,5,,,,,2035, ,,4,2
MINICOMPACT CARS,PORSCHE,CARRERA 4 S CABRIOLET,3.8,6,Auto(L5),4,400,19,25,21,21.2,31.8,24.9412,P,,,,68,5,,,,,2035, ,2MODE ,4,2
MINICOMPACT CARS,PORSCHE,CARRERA 4 S CABRIOLET,3.8,6,Manual(M6),4,400,17,25,20,19.2631,31.7733,23.411,P,,,,68,5,,,,,2138, ,,4,2
MINICOMPACT CARS,PORSCHE,CARRERA 4 S COUPE,3.8,6,Auto(L5),4,400,19,25,22,21.5,32.3,25.3079,P,,,,70,5,,,,,1945, ,2MODE ,4,2
MINICOMPACT CARS,PORSCHE,CARRERA 4 S COUPE,3.8,6,Manual(M6),4,400,17,25,20,19.2631,31.7733,23.411,P,,,,70,5,,,,,2138, ,,4,2
MINICOMPACT CARS,PORSCHE,CARRERA 4 S TARGA,3.8,6,Auto(L5),4,400,19,25,21,21.2,31.8,24.9412,P,,,,70,5,,,,,2035, ,2MODE ,4,2
MINICOMPACT CARS,PORSCHE,CARRERA 4 S TARGA,3.8,6,Manual(M6),4,400,17,25,20,19.2631,31.7733,23.411,P,,,,70,5,,,,,2138, ,,4,2
MINICOMPACT CARS,PORSCHE,CARRERA 4 TARGA,3.6,6,Auto(L5),4,300,19,26,21,21,32.8,25.0564,P,,,,70,5,,,,,2035, ,2MODE ,4,2
MINICOMPACT CARS,PORSCHE,CARRERA 4 TARGA,3.6,6,Manual(M6),4,300,18,26,21,20.3163,33.0314,24.5729,P,,,,70,5,,,,,2035, ,,4,2
MINICOMPACT CARS,PORSCHE,GT3       911 GT3,3.6,6,Manual(M6),R,670,17,24,20,18.8611,31.1653,22.9359,P,,,,70,5,,,,,2138, ,,4,2
MINICOMPACT CARS,PORSCHE,GT3 RS    911 GT3 RS,3.6,6,Manual(M6),R,670,17,24,20,18.8611,31.1653,22.9359,P,,,,70,5,,,,,2138, ,,4,2
MINICOMPACT CARS,PORSCHE,TURBO   4 911 TURBO,3.6,6,Auto(L5),4,999,17,25,20,19,32.5,23.368,P,,T,,70,5,,,,,2138, ,2MODE ,4,2
MINICOMPACT CARS,PORSCHE,TURBO   4 911 TURBO,3.6,6,Manual(M6),4,999,18,25,20,19.7,32.4,23.9191,P,,T,,70,5,,,,,2138, ,,4,2
MINICOMPACT CARS,SPYKR,C8 DOUBLE 12 S,4.2,8,Manual(M6),R,1,14,20,16,16.1,25.3,19.25,R,G,,,,,,,,,2484, ,,5,2
MINICOMPACT CARS,SPYKR,C8 LAVIOLETTE,4.2,8,Manual(M6),R,1,14,20,16,16.1,25.3,19.25,R,G,,,,,,,,,2484, ,,5,2
MINICOMPACT CARS,VOLKSWAGEN,NEW BEETLE CONVERTIBLE,2.5,5,Manual(M5),F,9,22,30,25,24.2758,38.6437,29.1536,R,,,,78,5,,,,,1590, ,,4,2
MINICOMPACT CARS,VOLKSWAGEN,NEW BEETLE CONVERTIBLE,2.5,5,Auto(S6),F,9,22,30,25,24.0856,38.8275,29.0488,R,,,,78,5,,,,,1590, ,3MODE CLKUP ,4,2
SUBCOMPACT CARS,AUDI,A4 CABRIOLET,2,4,Auto(AV),F,8,24,32,27,26.7457,41.4136,31.8166,P,,T,,79,10,,,,,1582, ,3MODE ,4,3
SUBCOMPACT CARS,AUDI,A4 CABRIOLET QUATTRO,2,4,Auto(S6),4,8,22,30,25,24.2514,38.4036,29.0725,P,,T,,79,10,,,,,1710, ,3MODE CLKUP ,4,3
SUBCOMPACT CARS,AUDI,A4 CABRIOLET QUATTRO,3.1,6,Auto(S6),4,12,19,27,22,20.9817,34.219,25.404,P,,,,79,10,,,,,1945, ,3MODE CLKUP ,4,3
SUBCOMPACT CARS,AUDI,S4 CABRIOLET,4.2,8,Manual(M6),4,10,14,21,17,16.1,26.8,19.6261,P,G,,,79,10,,,,,2514, ,,5,3
SUBCOMPACT CARS,AUDI,S4 CABRIOLET,4.2,8,Auto(S6),4,10,15,23,18,16.8384,28.93,20.7391,P,G,,,79,10,,,,,2377, ,3MODE CLKUP ,5,3
SUBCOMPACT CARS,BENTLEY,AZURE,6.7,8,Auto(S6),R,22,11,16,12,11.6911,20.2908,14.4463,P,G,T,,91,8,,,,,3561, ,3MODE CLKUP ,4,3
SUBCOMPACT CARS,BENTLEY,CONTINENTAL GTC,6,12,Auto(S6),4,14,11,18,14,12.5732,23.3316,15.8652,P,G,T,,86,7,,,,,3052, ,3MODE CLKUP ,4,3
SUBCOMPACT CARS,BMW,328CI,3,6,Manual(M6),R,30,20,30,24,22.5589,38.7975,27.7938,P,,,,,,89,11,,,1783, ,,4,3
SUBCOMPACT CARS,BMW,328CI,3,6,Auto(S6),R,30,21,30,24,23.0701,38.6507,28.1824,P,,,,,,89,11,,,1783, ,3MODE CLKUP ,4,3
SUBCOMPACT CARS,BMW,328CI CONVERTIBLE,3,6,Manual(M6),R,30,20,29,23,21.7391,37.7067,26.857,P,,,,,,84,9,,,1860, ,,4,3
SUBCOMPACT CARS,BMW,328CI CONVERTIBLE,3,6,Auto(S6),R,30,20,30,24,22.3337,37.9999,27.4208,P,,,,,,84,9,,,1783, ,3MODE CLKUP ,4,3
SUBCOMPACT CARS,BMW,328CXI,3,6,Manual(M6),4,30,19,28,22,21.1927,35.6305,25.9188,P,,,,,,89,11,,,1945, ,,4,3
SUBCOMPACT CARS,BMW,328CXI,3,6,Auto(S6),4,30,20,27,23,21.8446,35.0322,26.2997,P,,,,,,89,11,,,1860, ,3MODE CLKUP ,4,3
SUBCOMPACT CARS,BMW,335CI,3,6,Manual(M6),R,35,19,28,22,21.2087,36.536,26.1442,P,,T,,,,89,11,,,1945, ,,4,3
SUBCOMPACT CARS,BMW,335CI,3,6,Auto(S6),R,35,20,29,23,22.1596,37.0367,27.0489,P,,T,,,,89,11,,,1860, ,3MODE CLKUP ,4,3
SUBCOMPACT CARS,BMW,335CI CONVERTIBLE,3,6,Manual(M6),R,35,19,28,22,21.2087,36.536,26.1442,P,,T,,,,84,9,,,1945, ,,4,3
SUBCOMPACT CARS,BMW,335CI CONVERTIBLE,3,6,Auto(S6),R,35,20,29,23,22.1596,37.0367,27.0489,P,,T,,,,84,9,,,1860, ,3MODE CLKUP ,4,3
SUBCOMPACT CARS,BMW,650CI,4.8,8,Manual(M6),R,48,17,24,19,18.8,30.4,22.6974,P,,,,81,13,82,13,,,2249, ,,4,3
SUBCOMPACT CARS,BMW,650CI,4.8,8,Auto(S6),R,48,17,25,20,19.1255,31.6055,23.2583,P,,,,81,13,82,13,,,2138, ,3MODE CLKUP ,4,3
SUBCOMPACT CARS,BMW,650CI,4.8,8,Auto(S6),R,49,16,22,18,17.2855,28.0644,20.8973,P,G,,,81,13,82,13,,,2377,SMG TRANS,4MODE ,4,3
SUBCOMPACT CARS,BMW,650CI CONVERTIBLE,4.8,8,Manual(M6),R,48,16,22,18,17.4,28.8,21.1711,P,G,,,81,13,82,11,,,2377, ,,4,3
SUBCOMPACT CARS,BMW,650CI CONVERTIBLE,4.8,8,Auto(S6),R,48,17,25,20,18.9,31.9,23.1443,P,,,,81,13,82,11,,,2138, ,3MODE CLKUP ,4,3
SUBCOMPACT CARS,BMW,650CI CONVERTIBLE,4.8,8,Auto(S6),R,49,15,21,17,16.3976,26.6697,19.8355,P,G,,,81,13,82,11,,,2514,SMG TRANS,4MODE ,4,3
SUBCOMPACT CARS,BMW,M6,5,10,Manual(M6),R,51,12,18,14,13.1,23.2,16.2916,P,G,,,82,13,,,,,3052, ,,4,3
SUBCOMPACT CARS,BMW,M6,5,10,Auto(S7),R,50,12,18,14,13.0895,23.6802,16.3877,P,G,,,82,13,,,,,3052,SMG TRANS,6MODE CLKUP ,4,3
SUBCOMPACT CARS,BMW,M6 CONVERTIBLE,5,10,Manual(M6),R,51,12,18,14,12.9,23.7,16.2277,P,G,,,81,13,82,11,,,3052, ,,4,3
SUBCOMPACT CARS,BMW,M6 CONVERTIBLE,5,10,Auto(S7),R,50,12,19,14,12.9504,24.0505,16.3451,P,G,,,81,13,82,11,,,3052,SMG TRANS,6MODE CLKUP ,4,3
